Drug,N.Targets,N.Seedgenes,d.avg,zscore,pvalue
C0R1SW,1,19,3.0,0.7145446229081069,1.0
C0R2YM,1,1,2.0,,0.0
C0R3TX,1,11,2.0,,0.0
C0R8AQ,1,1,1.0,,0.0
C0R8MQ,1,11,3.0,0.7946798828432627,0.99
C0RA9E,3,1,2.0,-2.9623708453941133,0.0
C0RAD8,1,19,3.0,,0.0
C0RC3X,1,7,3.0,0.5675318095554227,0.92
C0RE2C,1,7,1.0,,0.0
C0RE7P,1,19,3.0,,0.0
C0REQ9,1,4,3.0,,0.0
C0RFA2,1,7,3.0,0.11584895577118084,0.85
C0RGQ7,3,7,1.0,-3.365945337491575,0.0
C0RGU4,1,19,3.0,-0.06898830747274062,0.89
C0RJG8,2,4,3.0,-0.5497834329684301,0.39
C0RM6I,1,19,3.0,,0.0
C0RN6B,1,11,2.0,-0.5199045022208314,0.46
C0RO9L,1,7,3.0,0.5675318095554227,0.92
C0RT3I,1,19,3.0,0.27682264895422487,0.97
C0RTQ5,1,19,3.0,0.15294382258037464,0.9
C0RU6A,1,7,3.0,,0.0
C0RU8B,1,11,3.0,0.4937419311010187,0.92
C0RVU2,1,4,3.0,-0.5310850045437948,0.78
C0RYL8,1,7,3.0,0.6666666666666665,1.0
C0S1VK,3,7,2.0,-0.3450158076462933,0.52
C0S2AR,1,7,1.0,,0.0
C0S2VH,3,7,1.0,-3.365945337491575,0.0
C0S2VP,1,19,4.0,3.025207182525229,1.0
C0S4FY,1,19,4.0,2.8401877872187726,1.0
C0S6UA,1,7,3.0,,0.0
C0S7AF,1,11,2.0,-0.5199045022208314,0.46
C0S8XD,3,7,3.0,0.5836437135298302,1.0
C0S8ZG,1,4,3.0,-1.4577379737113256,0.32
C0S9ZY,1,1,2.0,,0.0
C0SBW6,1,19,3.0,0.15294382258037464,0.9
C0SDW6,1,1,3.0,0.0,1.0
C0SGD7,1,4,3.0,-0.5310850045437948,0.78
C0SLP9,1,19,3.0,0.7145446229081069,1.0
C0SM3L,2,11,3.0,1.0166084905048294,1.0
C0SM7Z,2,19,3.5,1.6142835345902724,1.0
C0SN2O,3,7,3.0,0.5836437135298302,1.0
C0SNU2,1,7,1.0,,0.0
C0SWI8,1,7,3.0,0.4650135064777802,0.86
C0SX4T,1,19,4.0,3.446561747421316,1.0
C0SXD3,3,4,3.0,-0.5497834329684301,0.39
C0SZJ2,1,1,3.0,-1.083472677771923,0.46
C0T3KI,1,7,2.0,-1.4919136877222166,0.31
C0T3KY,3,7,2.0,-0.3450158076462933,0.52
C0T3XF,2,1,2.0,-1.2247448713915892,0.4
C0T4GZ,1,7,3.0,,0.0
C0T4IE,1,7,3.0,,0.0
C0T4RD,1,4,3.0,-1.4577379737113256,0.32
C0T5VA,4,19,3.25,1.4916347408820958,1.0
C0T6ML,1,7,1.0,,0.0
C0T9VN,1,19,3.0,-0.06898830747274062,0.89
C0TCY3,1,7,3.0,-0.054513926680071795,0.71
C0TF4H,1,7,0.0,-5.447341615277187,0.0
C0TL9C,3,11,2.6666666666666665,0.5459564115674083,0.63
C0TLY1,1,4,3.0,,0.0
C0TNX5,1,1,3.0,-1.083472677771923,0.46
C0TXV9,1,4,3.0,-0.5471529031050638,0.26
C0TY5F,1,7,2.0,-1.4919136877222166,0.31
C0TYR2,1,7,3.0,0.4650135064777802,0.86
C0U1HA,3,7,3.0,0.5836437135298302,1.0
C0U6AP,1,1,2.0,0.0,0.0
C0U6WC,1,19,4.0,3.025207182525229,1.0
C0UDC8,1,4,3.0,0.13736056394868917,0.78
C0UEA6,1,7,2.0,,0.0
C0UN1I,1,7,3.0,0.3908940464153314,0.92
C0UO6V,1,7,1.0,,0.0
C0UOT1,1,7,2.0,,0.0
C0UP1A,1,7,1.0,,0.0
C0UT4S,1,7,2.0,-1.4919136877222166,0.31
C0V3KH,1,11,3.0,1.1698156398982578,1.0
C0V4OX,1,1,2.0,0.0,0.0
C0V4SJ,2,4,3.0,-1.4577379737113256,0.32
C0V5QI,1,7,3.0,0.47771245719481964,0.78
C0V5WI,1,19,3.0,0.27682264895422487,0.97
C0V6QI,1,7,1.0,-2.8577380332470406,0.0
C0V7SU,3,19,3.3333333333333335,1.6526292166008123,1.0
C0V8YL,1,11,2.0,,0.0
C0VB8K,1,4,3.0,-0.5471529031050638,0.26
C0VC7D,1,7,4.0,1.6039133565428894,1.0
C0VD1R,1,1,2.0,,0.0
C0VD4P,1,11,2.0,-0.5199045022208314,0.46
C0VGQ9,1,7,1.0,,0.0
C0VK3I,1,1,2.0,0.0,0.0
C0VLE3,3,7,1.0,-3.365945337491575,0.0
C0VLU6,1,7,2.0,,0.0
C0VM3Y,1,19,3.0,,0.0
C0VN3D,1,19,2.0,,0.0
C0VNL1,1,7,2.0,-0.3993541055216846,0.6
C0VPS6,1,4,4.0,,0.0
C0VSY7,1,19,3.0,,0.0
C0VU2Z,1,19,4.0,2.9707231276484296,1.0
C0VU3O,1,4,3.0,0.13736056394868917,0.78
C0VW7T,1,19,4.0,2.8401877872187726,1.0
C0W1DF,1,7,4.0,1.6039133565428894,1.0
C0W2HB,1,19,4.0,4.817730411281796,1.0
C0W4HQ,2,1,2.0,0.0,0.0
C0W4YT,1,19,3.0,0.6527533657682197,0.97
C0W9DL,1,11,3.0,1.1698156398982578,1.0
C0WAH3,3,7,2.0,-0.3450158076462933,0.52
C0WB6J,3,7,3.0,0.5836437135298302,1.0
C0WCX4,1,4,4.0,,0.0
C0WD4E,1,7,1.0,,0.0
C0WDO1,1,4,4.0,,0.0
C0WEB7,1,1,3.0,0.0,1.0
C0WFN4,1,7,1.0,-2.833333333333333,0.0
C0WHL2,1,19,3.0,0.7145446229081069,1.0
C0WIK8,1,19,3.0,0.15294382258037464,0.9
C0WIZ5,1,4,3.0,,0.0
C0WLR3,1,11,2.0,-0.5199045022208314,0.46
C0WM4A,1,4,4.0,,0.0
C0WU3K,1,4,2.0,-1.5068211499136352,0.26
C0WUJ5,3,7,1.0,-3.365945337491575,0.0
C0WV1H,1,7,2.0,-0.07474350927519333,0.75
C0WVT1,1,1,2.0,,0.0
C0WVZ1,3,19,3.3333333333333335,1.5897875017907845,1.0
C0WXN2,1,1,1.0,,0.0
C0X1AE,1,7,4.0,1.6039133565428894,1.0
C0X2PF,1,19,3.0,,0.0
C0X3DU,1,1,3.0,0.0,1.0
C0X3PE,1,19,3.0,,0.0
C0X5HE,1,7,2.0,-0.3993541055216846,0.6
C0X5KJ,1,19,3.0,0.15294382258037464,0.9
C0X7IK,3,11,2.6666666666666665,0.5459564115674083,0.63
C0X7ME,1,7,3.0,-0.054513926680071795,0.71
C0X8AC,1,19,3.0,,0.0
C0X8DC,1,4,3.0,,0.0
C0X9LJ,1,19,3.0,,0.0
C0XBO2,1,7,2.0,-1.4919136877222166,0.31
C0XCD3,3,19,3.3333333333333335,1.6526292166008123,1.0
C0XCS4,2,19,3.0,0.7145446229081069,1.0
C0XHA2,4,7,2.0,-0.2421402936813788,0.53
C0XJT5,3,4,3.0,-0.5497834329684301,0.39
C0XL3N,1,7,3.0,-0.054513926680071795,0.71
C0XN7E,1,1,2.0,-0.9229582069908973,0.54
C0XOH5,1,7,3.0,0.2743516305843674,0.93
C0XQ8W,1,19,3.0,,0.0
C0XQB9,1,19,3.0,,0.0
C0XRC9,3,19,3.3333333333333335,1.5897875017907845,1.0
C0XS2D,2,11,2.5,0.1386750490563074,0.46
C0XW8H,1,7,4.0,1.8698849466908434,1.0
C0XW8P,1,1,2.0,,0.0
C0XWL8,3,19,3.3333333333333335,1.6526292166008123,1.0
C0Y1FD,1,1,3.0,0.0,1.0
C0Y1KG,1,4,3.0,-0.5471529031050638,0.26
C0Y1VJ,1,7,1.0,,0.0
C0Y5BR,1,11,3.0,0.4937419311010187,0.92
C0Y5ZU,3,7,1.0,-3.365945337491575,0.0
C0Y6IK,2,7,2.0,-0.3993541055216846,0.6
C0Y9XU,1,1,1.0,,0.0
C0Y9ZG,3,1,2.0,-2.9623708453941133,0.0
C0YA3Z,1,4,3.0,,0.0
C0YCF1,1,7,3.0,,0.0
C0YD9K,3,11,2.6666666666666665,0.5459564115674083,0.63
C0YIF1,1,7,3.0,,0.0
C0YJI7,1,19,4.0,3.025207182525229,1.0
C0YK1U,1,4,3.0,,0.0
C0YM5F,1,7,3.0,0.4418360821684621,1.0
C0YO8L,3,19,3.3333333333333335,1.5897875017907845,1.0
C0YSQ7,1,4,3.0,,0.0
C0YZ9H,1,7,2.0,,0.0
C0YZQ4,1,4,3.0,,0.0
C0Z2LW,1,7,3.0,0.2743516305843674,0.93
C0Z2TG,3,4,3.0,-0.5497834329684301,0.39
C0Z4RN,1,7,2.0,,0.0
C0Z5JS,3,19,3.3333333333333335,1.6526292166008123,1.0
C0Z7SV,1,7,2.0,-0.3993541055216846,0.6
C0ZA5S,1,1,1.0,,0.0
C0ZAM9,3,1,2.0,-2.9623708453941133,0.0
C0ZC4E,1,7,3.0,,0.0
C0ZD2I,1,7,3.0,0.6666666666666665,1.0
C0ZF4Y,1,7,1.0,,0.0
C0ZF8J,1,7,2.0,-0.3993541055216846,0.6
C0ZG2V,3,11,2.6666666666666665,0.5459564115674083,0.63
C0ZI1F,3,7,1.0,-3.365945337491575,0.0
C0ZIN1,1,4,3.0,-0.5310850045437948,0.78
C0ZL6F,1,19,3.0,,0.0
C0ZL6O,1,7,2.0,-0.3993541055216846,0.6
C0ZNP7,1,19,3.0,-0.06898830747274062,0.89
C0ZQO6,1,19,3.0,-0.19791075025865942,0.9
C0ZS9N,2,7,3.0,0.6666666666666665,1.0
C0ZUR9,1,4,3.0,0.0,0.0
C0ZV4L,1,11,2.0,,0.0
C0ZWY6,1,11,2.0,-0.16880270054518418,0.71
C0ZXV4,3,1,2.0,-2.9623708453941133,0.0
C1-MAY-02,3,7,3.0,0.5836437135298302,1.0
C10BKY,2,19,3.0,0.7383206816313613,1.0
C10CAN,2,7,2.0,-0.07474350927519333,0.75
C10CNR,1,7,2.0,-0.45714439920786093,0.75
C10CPM,1,4,3.0,,0.0
C10DIY,2,4,3.0,-1.5194157161896904,0.12
C10ETF,1,11,3.0,0.7946798828432627,0.99
C10GCK,1,19,3.0,0.36288736930121185,0.97
C10MDY,1,7,1.0,-3.0899035625347433,0.0
C10MGH,1,7,3.0,0.3908940464153314,0.92
C10NDO,1,1,3.0,0.0,1.0
C10NPU,1,19,4.0,2.8401877872187726,1.0
C10PFH,1,7,3.0,0.11584895577118084,0.85
C10UWF,1,7,2.0,-0.3993541055216846,0.6
C10VOI,1,7,0.0,-5.447341615277187,0.0
C10VPI,1,19,3.0,0.15294382258037464,0.9
C10WZR,3,19,3.0,0.7145446229081069,1.0
C10XER,1,11,3.0,1.1698156398982578,1.0
C12BJD,1,7,1.0,-3.0899035625347433,0.0
C12ETD,1,1,2.0,,0.0
C12FNX,1,19,3.0,-0.07295405746286913,0.9
C12FTL,1,19,3.0,,0.0
C12GTQ,1,7,2.0,,0.0
C12HYU,1,19,3.0,,0.0
C12JEM,1,1,3.0,0.0,1.0
C12JKN,1,4,4.0,,0.0
C12KEZ,3,11,2.6666666666666665,0.5459564115674083,0.63
C12KNB,3,7,3.0,0.5836437135298302,1.0
C12MUH,1,4,2.0,-1.5068211499136352,0.26
C12PEW,1,19,3.0,,0.0
C12PJQ,1,7,3.0,0.3908940464153314,0.92
C12QCM,1,19,3.0,,0.0
C12SGH,3,7,1.0,-3.365945337491575,0.0
C12UDR,1,19,2.0,,0.0
C12XFM,1,19,4.0,3.025207182525229,1.0
C12ZGN,1,19,4.0,2.8401877872187726,1.0
C13AIC,1,4,3.0,,0.0
C13AJC,3,4,3.0,-0.5497834329684301,0.39
C13AQX,1,19,3.0,,0.0
C13BZU,1,19,4.0,3.025207182525229,1.0
C13EIL,3,7,2.0,-0.3450158076462933,0.52
C13FGZ,1,1,2.0,,0.0
C13FZK,1,19,4.0,3.446561747421316,1.0
C13GAP,1,1,2.0,0.0,0.0
C13GAW,1,11,2.0,,0.0
C13HXO,1,11,3.0,1.1698156398982578,1.0
C13IQL,1,7,3.0,0.11584895577118084,0.85
C13MLD,1,7,3.0,0.2743516305843674,0.93
C13OVI,2,19,3.5,1.7431515872978387,1.0
C13QDH,1,7,3.0,0.5675318095554227,0.92
C13RTP,1,11,2.0,-0.5199045022208314,0.46
C13RUW,1,19,3.0,0.7145446229081069,1.0
C13TPH,1,7,1.0,,0.0
C13VFZ,1,1,2.0,0.0,0.0
C13WSH,1,7,4.0,1.6039133565428894,1.0
C13XPC,1,4,4.0,,0.0
C14APV,1,7,1.0,,0.0
C14DEI,1,19,3.0,0.15294382258037464,0.9
C14DLY,3,19,3.3333333333333335,1.5897875017907845,1.0
C14EFU,2,4,3.0,-0.5497834329684301,0.39
C14FGL,4,7,1.25,-2.956939334264223,0.0
C14GNR,1,1,2.0,,0.0
C14GVA,1,11,3.0,0.4937419311010187,0.92
C14HXU,1,1,3.0,0.0,1.0
C14IWG,1,7,3.0,0.6666666666666665,1.0
C14JQE,1,7,2.0,,0.0
C14NBG,3,7,2.0,-0.3450158076462933,0.52
C14OBQ,3,11,2.6666666666666665,0.5459564115674083,0.63
C14OGA,1,19,4.0,2.9707231276484296,1.0
C14OIP,1,7,3.0,0.6666666666666665,1.0
C14PVH,1,1,3.0,0.0,1.0
C14RPI,1,19,3.0,-0.07295405746286913,0.9
C14SIK,1,4,3.0,,0.0
C14SLX,1,4,3.0,-0.5310850045437948,0.78
C14SNF,3,7,3.0,0.5836437135298302,1.0
C14YRS,1,7,2.0,,0.0
C15AKU,1,7,3.0,0.3908940464153314,0.92
C15BSO,3,19,3.3333333333333335,1.5897875017907845,1.0
C15FMY,3,11,2.6666666666666665,0.5459564115674083,0.63
C15HXP,1,7,1.0,,0.0
C15LKR,1,19,3.0,,0.0
C15LUS,1,4,4.0,,0.0
C15NCI,1,7,1.0,,0.0
C15QMA,3,7,1.0,-3.365945337491575,0.0
C15QVF,3,4,3.0,-0.5497834329684301,0.39
C15RNW,2,19,3.5,2.058680621171036,1.0
C15RWA,1,7,3.0,0.5675318095554227,0.92
C15SEC,1,1,1.0,,0.0
C15TEH,3,1,2.0,-2.9623708453941133,0.0
C15VPC,1,7,3.0,,0.0
C15VTJ,2,7,2.0,-0.3993541055216846,0.6
C15WPY,1,7,3.0,,0.0
C15YND,1,7,3.0,-0.054513926680071795,0.71
C16AHN,1,19,3.0,,0.0
C16AQH,1,19,4.0,3.446561747421316,1.0
C16AXO,3,7,1.0,-3.365945337491575,0.0
C16EGI,2,4,3.0,-1.4577379737113256,0.32
C16EOU,1,7,3.0,,0.0
C16FRV,1,11,2.0,-0.5199045022208314,0.46
C16HDK,1,7,3.0,,0.0
C16IKG,1,7,2.0,,0.0
C16JFX,1,19,3.0,,0.0
C16JWF,1,7,3.0,-0.20412414523193165,0.76
C16MNJ,3,7,2.0,-0.3450158076462933,0.52
C16NBP,1,19,3.0,,0.0
C16OJD,1,19,3.0,,0.0
C16PSG,1,19,3.0,,0.0
C16TZW,1,19,3.0,0.15294382258037464,0.9
C16VBD,1,19,4.0,2.8401877872187726,1.0
C16VCG,1,1,3.0,0.0,1.0
C16VXA,1,7,1.0,,0.0
C16XRI,1,19,3.0,,0.0
C16YKH,1,7,2.0,-1.4919136877222166,0.31
C16ZON,1,7,3.0,-0.054513926680071795,0.71
C17AVT,1,11,2.0,,0.0
C17AZU,1,19,3.0,-0.06898830747274062,0.89
C17BRZ,1,4,3.0,-1.4577379737113256,0.32
C17HTP,1,11,2.0,,0.0
C17HUV,1,7,2.0,,0.0
C17IAT,1,11,3.0,0.4937419311010187,0.92
C17JAZ,4,7,2.25,-0.2377362722258517,0.3
C17JIV,1,19,3.0,-0.19791075025865942,0.9
C17KQI,1,11,3.0,0.4937419311010187,0.92
C17LIA,4,4,3.0,-0.54191718792243,0.32
C17MUY,1,7,1.0,,0.0
C17NBC,3,7,3.0,0.5836437135298302,1.0
C17NYJ,1,1,3.0,0.0,1.0
C17OZU,1,19,3.0,0.15294382258037464,0.9
C17QKF,3,7,1.0,-3.365945337491575,0.0
C17RIB,2,11,2.5,0.1386750490563074,0.46
C17TBC,1,11,3.0,0.4937419311010187,0.92
C17XZS,3,19,3.0,0.7885098312984881,1.0
C17YVO,1,19,4.0,3.446561747421316,1.0
C18DXV,1,1,3.0,-1.083472677771923,0.46
C18EVN,1,7,3.0,0.3908940464153314,0.92
C18EVT,1,7,1.0,,0.0
C18FYB,1,7,1.0,-3.0899035625347433,0.0
C18GQC,3,19,3.3333333333333335,1.5897875017907845,1.0
C18JAM,1,11,2.0,,0.0
C18JBK,1,4,3.0,,0.0
C18KDZ,1,7,3.0,,0.0
C18MRG,2,11,2.5,0.1386750490563074,0.46
C18NSI,1,1,3.0,-1.083472677771923,0.46
C18NTQ,3,7,3.0,0.5836437135298302,1.0
C18OFS,3,4,3.0,-0.5497834329684301,0.39
C18OLB,1,7,2.0,,0.0
C18QBV,1,19,3.0,,0.0
C18QJF,3,11,2.6666666666666665,0.5459564115674083,0.63
C18SWX,1,1,2.0,-0.9229582069908973,0.54
C18TEI,1,7,2.0,-0.3993541055216846,0.6
C18TPG,3,19,3.3333333333333335,1.6526292166008123,1.0
C18UVB,1,7,1.0,-3.0899035625347433,0.0
C18WDP,1,19,3.0,,0.0
C18WQE,2,19,3.5,1.9079181101796572,1.0
C18WRI,1,7,3.0,-0.054513926680071795,0.71
C18XJI,1,1,2.0,0.0,0.0
C18XWV,1,7,2.0,-0.39735970711951285,0.68
C19BEF,1,19,3.0,,0.0
C19BYP,1,19,3.0,,0.0
C19CRS,1,11,3.0,0.7946798828432627,0.99
C19DIA,1,19,3.0,-0.07295405746286913,0.9
C19DST,1,19,3.0,-0.06898830747274062,0.89
C19FNV,1,4,2.0,-1.5068211499136352,0.26
C19GJV,1,7,2.0,-1.4919136877222166,0.31
C19HFO,3,7,3.0,0.5836437135298302,1.0
C19IVD,3,7,2.0,-0.3450158076462933,0.52
C19KXV,1,19,4.0,2.8401877872187726,1.0
C19LEV,1,7,1.0,-3.0899035625347433,0.0
C19NOQ,1,19,4.0,3.025207182525229,1.0
C19PLO,1,11,3.0,0.4937419311010187,0.92
C19RXP,1,1,2.0,0.0,0.0
C19RZV,1,19,4.0,2.8401877872187726,1.0
C19TPY,1,7,3.0,0.2743516305843674,0.93
C19USV,1,7,3.0,-0.054513926680071795,0.71
C19VLP,1,19,3.0,-0.07295405746286913,0.9
C19WHN,1,4,3.0,-0.5471529031050638,0.26
C19WPN,1,1,1.0,,0.0
C19WQH,1,7,2.0,,0.0
C19WRY,2,1,2.0,-1.2247448713915892,0.4
C19XOR,1,19,3.0,,0.0
C19XQV,1,7,2.0,,0.0
C19YVT,3,7,1.0,-3.365945337491575,0.0
C1A0FV,1,11,2.0,-0.5199045022208314,0.46
C1A2IB,3,7,2.0,-0.3450158076462933,0.52
C1A2QH,1,19,3.0,,0.0
C1A4CH,2,19,3.5,1.7431515872978387,1.0
C1A5ET,1,7,3.0,0.4418360821684621,1.0
C1A6CD,1,19,3.0,,0.0
C1A7DH,1,1,2.0,0.0,0.0
C1A7XY,1,19,3.0,,0.0
C1A8HL,5,4,3.0,-0.7191949522280763,0.32
C1AB5Q,1,19,3.0,0.7145446229081069,1.0
C1AB6P,3,19,3.3333333333333335,1.6526292166008123,1.0
C1AGW7,3,11,2.6666666666666665,0.5459564115674083,0.63
C1AIH7,3,7,2.0,-0.3450158076462933,0.52
C1AIL9,1,7,3.0,0.2743516305843674,0.93
C1AM0S,1,7,3.0,0.11584895577118084,0.85
C1AQ9P,3,1,2.0,-2.9623708453941133,0.0
C1AS0K,1,19,3.0,,0.0
C1AU3Y,1,19,3.0,,0.0
C1AW3S,1,7,2.0,,0.0
C1B5QK,1,7,1.0,,0.0
C1B7ZE,3,7,2.0,-0.3450158076462933,0.52
C1B8TF,2,19,3.0,0.7145446229081069,1.0
C1B9YV,1,7,1.0,-3.3008717816215367,0.0
C1B9ZO,1,11,3.0,0.8320502943378437,1.0
C1BE5U,3,7,3.0,0.5836437135298302,1.0
C1BGV2,1,19,3.0,-0.06898830747274062,0.89
C1BLR8,1,1,3.0,-1.083472677771923,0.46
C1BMZ2,1,11,3.0,0.4937419311010187,0.92
C1BOK3,5,19,3.4,2.021766212987892,1.0
C1BOT2,2,7,1.5,-1.4961089428620893,0.03
C1BPI8,1,1,3.0,-1.083472677771923,0.46
C1BRY0,1,19,4.0,3.025207182525229,1.0
C1BT9R,1,11,2.0,,0.0
C1BUZ6,1,7,3.0,,0.0
C1BVA3,1,7,3.0,0.4418360821684621,1.0
C1BVX6,1,11,2.0,,0.0
C1BYH6,1,7,3.0,0.5675318095554227,0.92
C1C2DH,2,7,0.5,-4.4117253386085205,0.0
C1C2WL,1,11,3.0,1.1698156398982578,1.0
C1C4NS,1,4,3.0,-0.5471529031050638,0.26
C1C4PF,1,19,3.0,0.15294382258037464,0.9
C1C5GT,1,1,2.0,0.0,0.0
C1C6OS,1,7,3.0,,0.0
C1C6UV,1,7,3.0,,0.0
C1C7WU,1,11,3.0,0.7946798828432627,0.99
C1C9DI,1,4,2.0,-1.5068211499136352,0.26
C1C9LI,5,7,3.0,0.5383832909272392,0.97
C1CA6D,3,19,3.3333333333333335,1.6526292166008123,1.0
C1CM6O,1,7,2.0,,0.0
C1COT8,1,7,2.0,-0.3993541055216846,0.6
C1CTI8,1,7,1.0,-3.0899035625347433,0.0
C1CUV9,1,1,1.0,,0.0
C1CWF9,1,11,2.0,,0.0
C1CWL8,2,1,2.0,0.0,0.0
C1D0RN,2,11,2.5,0.1386750490563074,0.46
C1D3IV,1,7,3.0,0.47771245719481964,0.78
C1D4WM,1,4,4.0,,0.0
C1D8PB,1,4,4.0,,0.0
C1D9ZU,1,19,3.0,-0.07295405746286913,0.9
C1DB0X,1,4,3.0,,0.0
C1DI5Z,1,19,4.0,2.9707231276484296,1.0
C1DI9G,1,4,3.0,-0.5310850045437948,0.78
C1DJ7W,1,11,2.0,,0.0
C1DKO0,1,7,2.0,-1.4919136877222166,0.31
C1DO4U,2,11,2.5,0.1386750490563074,0.46
C1DPO0,1,1,2.0,0.0,0.0
C1DQ9B,1,19,4.0,2.8401877872187726,1.0
C1DUO9,1,19,3.0,0.7383206816313613,1.0
C1DYX5,1,7,3.0,0.3908940464153314,0.92
C1E2DV,4,4,3.0,-1.1579421874605909,0.23
C1E4CX,1,11,2.0,,0.0
C1EA6U,1,1,2.0,,0.0
C1EAF5,1,7,1.0,,0.0
C1EAZ3,1,1,3.0,-1.083472677771923,0.46
C1EB8Q,1,11,2.0,-0.5199045022208314,0.46
C1EC2O,2,7,1.0,,0.0
C1ECI8,1,7,3.0,-0.054513926680071795,0.71
C1ED8S,1,7,2.0,-0.3993541055216846,0.6
C1EF0B,4,19,3.25,1.339306543656062,1.0
C1EFK9,1,7,1.0,-3.0899035625347433,0.0
C1EFU6,1,19,3.0,0.15294382258037464,0.9
C1EHX3,1,1,2.0,0.0,0.0
C1EIF5,1,7,4.0,1.6039133565428894,1.0
C1EKA8,1,7,2.0,,0.0
C1EL8Z,1,4,3.0,-0.5471529031050638,0.26
C1ENZ0,1,11,2.0,-0.5199045022208314,0.46
C1EVN3,1,7,2.0,-0.07474350927519333,0.75
C1EVX0,1,19,3.0,,0.0
C1EY6B,1,7,1.0,-3.0899035625347433,0.0
C1EYR7,1,1,2.0,,0.0
C1F2MP,2,19,3.5,1.9079181101796572,1.0
C1F2RH,1,19,3.0,,0.0
C1F3NK,1,1,2.0,,0.0
C1F3PN,1,19,3.0,,0.0
C1F4ZY,1,1,1.0,,0.0
C1F8IK,3,4,3.0,-0.5497834329684301,0.39
C1F9PV,1,7,3.0,,0.0
C1FBL2,1,19,3.0,,0.0
C1FE8D,1,1,2.0,0.0,0.0
C1FNK2,1,7,2.0,-0.07474350927519333,0.75
C1FO3N,3,7,3.0,0.5836437135298302,1.0
C1FOR4,1,19,4.0,3.025207182525229,1.0
C1FPQ0,1,19,3.0,,0.0
C1FSA3,1,7,2.0,,0.0
C1FU3P,3,19,3.3333333333333335,1.5897875017907845,1.0
C1FWM3,1,1,1.0,,0.0
C1FYA8,2,7,2.0,-0.07474350927519333,0.75
C1FZ3N,3,1,2.0,-2.9623708453941133,0.0
C1FZ8D,1,7,3.0,0.2743516305843674,0.93
C1FZY9,3,11,2.6666666666666665,0.5459564115674083,0.63
C1G0EZ,4,19,3.25,1.478097717716978,1.0
C1G2AL,1,7,2.0,-0.4630392641385858,0.55
C1G2CB,1,4,2.0,-1.5068211499136352,0.26
C1G2ZC,1,7,4.0,1.6039133565428894,1.0
C1G3UQ,1,7,1.0,,0.0
C1G6DM,2,7,1.0,,0.0
C1G9XK,1,7,2.0,-1.4919136877222166,0.31
C1GC0O,1,7,2.0,,0.0
C1GE7P,1,7,3.0,0.5675318095554227,0.92
C1GOU9,1,1,3.0,0.0,1.0
C1GU3V,1,7,3.0,-0.054513926680071795,0.71
C1GUX2,3,7,1.0,-3.365945337491575,0.0
C1GV0Q,1,19,3.0,-0.07295405746286913,0.9
C1GWK7,1,7,2.0,,0.0
C1GY2T,1,4,3.0,-0.5471529031050638,0.26
C1H2ZT,3,7,2.0,-0.3450158076462933,0.52
C1H3PM,1,11,2.0,-0.5199045022208314,0.46
C1H5LA,1,1,2.0,,0.0
C1H5RP,3,1,2.0,-2.9623708453941133,0.0
C1H7JD,1,7,3.0,-0.054513926680071795,0.71
C1H7KW,1,19,4.0,2.9707231276484296,1.0
C1H7VK,3,7,1.0,-3.4191943410801877,0.0
C1H8IU,1,7,3.0,,0.0
C1H8NR,1,19,3.0,-0.07295405746286913,0.9
C1H8YR,1,4,3.0,-1.4577379737113256,0.32
C1H9ML,1,7,3.0,-0.20412414523193165,0.76
C1HAU4,1,11,2.0,,0.0
C1HB8W,1,11,2.0,,0.0
C1HDJ5,1,19,3.0,-0.06898830747274062,0.89
C1HE4A,1,11,2.0,,0.0
C1HFI9,1,11,2.0,,0.0
C1HFK3,1,7,2.0,,0.0
C1HFX4,1,4,2.0,-1.5068211499136352,0.26
C1HG4A,3,11,2.6666666666666665,0.5459564115674083,0.63
C1HI5E,1,7,3.0,0.47771245719481964,0.78
C1HI5T,1,7,1.0,,0.0
C1HI6G,1,19,3.0,-0.19791075025865942,0.9
C1HJ5C,1,1,3.0,0.0,1.0
C1HJQ9,3,7,3.0,0.5836437135298302,1.0
C1HMD9,1,19,3.0,0.15294382258037464,0.9
C1HN8Y,1,7,1.0,,0.0
C1HPT4,2,7,1.0,,0.0
C1HQ0V,1,4,3.0,-0.5471529031050638,0.26
C1HRZ7,2,7,1.5,-1.4961089428620893,0.03
C1HU5F,1,19,3.0,-0.06898830747274062,0.89
C1HX3A,3,11,2.6666666666666665,0.5459564115674083,0.63
C1I0OB,1,19,3.0,,0.0
C1I0QG,3,4,3.0,-0.5497834329684301,0.39
C1I2UD,1,19,3.0,-0.19791075025865942,0.9
C1I5DU,1,7,2.0,,0.0
C1I5PF,2,7,2.0,-0.3993541055216846,0.6
C1I6VN,2,1,2.0,0.0,0.0
C1I7BA,1,7,3.0,0.2743516305843674,0.93
C1I9LG,1,19,3.0,0.15294382258037464,0.9
C1I9ZN,1,7,3.0,0.5675318095554227,0.92
C1IA0Q,2,7,3.0,0.4418360821684621,1.0
C1IA7U,1,1,1.0,,0.0
C1IBC7,1,11,3.0,0.7946798828432627,0.99
C1ICK8,2,1,3.0,-1.0408329997330656,0.48
C1IEF6,1,19,3.0,-0.06898830747274062,0.89
C1IK6G,1,7,1.0,,0.0
C1ILM9,1,7,2.0,,0.0
C1INT8,1,19,3.0,0.7145446229081069,1.0
C1IO8J,1,7,2.0,,0.0
C1IP9F,1,4,3.0,-0.5310850045437948,0.78
