"ID","SYMBOL","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"O15254","ACOX3",-1.86067892503542,22.2015075376884,-12.0352087863688,1.73094264998655e-25,4.49961870599869e-24,47.2116562961306
"O15258","RER1",-1.5471004243282,23.8994974874372,-12.0309775478894,1.78333674343939e-25,4.61363721137646e-24,47.1821178142789
"O15260","SURF4",-1.73727015558705,22.8603015075377,-12.0288680436639,1.81004647032646e-25,4.66043869764531e-24,47.1673918725789
"O15269","SPTLC1",-2.1489694887857,21.7753768844221,-12.0243066668762,1.86917399991733e-25,4.78986910784502e-24,47.1355513888465
"O15270","SPTLC2",-1.6040412204486,24.7447236180905,-12.0228971417513,1.88783222216432e-25,4.81486265341627e-24,47.1257126479182
"O15287","FANCG",-1.38689634269559,21.778391959799,-12.0166781095512,1.9724000171067e-25,5.00693281337837e-24,47.0823048525545
"O15294","OGT",-1.28263285512235,24.0356783919598,-11.9929189281446,2.33179041304969e-25,5.89158446885966e-24,46.9165026598546
"O15305","PMM2",-2.28437057991519,19.8522613065327,-11.9711287619456,2.71856758745025e-25,6.83688136992722e-24,46.7644874245238
"O15320","CTAGE5",-1.87451000202066,21.9095477386935,-11.9436578788383,3.29867694703403e-25,8.25738252435786e-24,46.5729056816529
"O15321","TM9SF1",-1.68594665589016,20.2954773869347,-11.9420446548123,3.33635084293163e-25,8.31320230771029e-24,46.5616573097818
"O15347","HMGB3",1.60259648413808,29.3407035175879,11.9215258883394,3.85471474128062e-25,9.56075348903867e-24,46.4186099776547
"O15355","PPM1G",1.7882501515457,24.9301507537688,11.9137344127897,4.07196719901838e-25,1.00534824863435e-23,46.3643021161385
"O15357","INPPL1",-1.44136189129121,20.9723618090452,-11.9076019594198,4.25152076994097e-25,1.04490785468504e-23,46.3215620784694
"O15371","EIF3D",-1.07735906243688,27.5090452261307,-11.9002733591168,4.47648971522506e-25,1.0952208095123e-23,46.2704903474006
"O15372","EIF3H",-1.42185289957578,25.2859296482412,-11.8889979105958,4.84603494597905e-25,1.18029328616706e-23,46.1919240492991
"O15382","BCAT2",-2.20922408567393,18.5773869346734,-11.8779808398556,5.23649858748089e-25,1.26967479204077e-23,46.1151702613003
"O15397","IPO8",-2.18589614063453,21.6175879396985,-11.8762348446576,5.3011990675332e-25,1.27962425706036e-23,46.1030073605405
"O15400","STX7",-1.445170741564,23.6793969849246,-11.8696961169916,5.55067049240048e-25,1.33388779344042e-23,46.0574601700191
"O15431","SLC31A1",-1.78844210951713,22.0301507537688,-11.8608542837995,5.9067465173085e-25,1.41317603624279e-23,45.9958769128188
"O15438","ABCC3",2.44290765811271,22.4213567839196,11.8282339063471,7.42919981401192e-25,1.76958957684416e-23,45.7687447005183
"O15460","P4HA2",-1.26342695494045,22.9391959798995,-11.8159289761463,8.10025241353017e-25,1.92096775438411e-23,45.6830949776076
"O15484","CAPN5",-1.90322287330781,20.8241206030151,-11.8138645958144,8.21861646154515e-25,1.94052660295086e-23,45.6687271734889
"O15488","GYG2",-2.14932309557491,20.5969849246231,-11.8123785671154,8.30488691989701e-25,1.95237059025579e-23,45.6583848896388
"O15498","YKT6",-1.39398868458284,22.943216080402,-11.8022903051818,8.91493517657331e-25,2.08671231600571e-23,45.588179855987
"O15511","ARPC5",-2.03952313598715,19.8045226130653,-11.7666652534636,1.14496671636568e-24,2.66846337732295e-23,45.3403471721129
"O15514","POLR2D",-2.62485350575881,22.6954773869347,-11.7564676688855,1.22995830997754e-24,2.85359057996879e-23,45.2694302860292
"O15523","DDX3Y",2.36645787027673,23.6030150753769,11.7558902304671,1.23495505032864e-24,2.85359057996879e-23,45.2654149465325
"O15530","PDPK1;PDPK2P",-1.61747827844019,22.8658291457286,-11.7394012559921,1.38651318505326e-24,3.19016033684382e-23,45.1507704152816
"O15533","TAPBP",-2.58487573247126,19.3211055276382,-11.733472246708,1.4454325593488e-24,3.31163298660973e-23,45.1095543269749
"O43143","DHX15",2.65892099414012,25.5341708542714,11.7319720866555,1.46073228557026e-24,3.33256517640438e-23,45.0991264173875
"O43148","RNMT",-1.77477268134984,22.0834170854271,-11.7239937505479,1.54485782636935e-24,3.50968330553742e-23,45.0436715043868
"O43149","ZZEF1",-1.59066478076382,22.821608040201,-11.722176629018,1.56468414447292e-24,3.53985237203561e-23,45.0310422248182
"O43157","PLXNB1",-2.18759345322293,22.9613065326633,-11.7212615365386,1.57476449375181e-24,3.54781317404835e-23,45.0246823240472
"O43159","RRP8",-2.1254697918772,20.3879396984925,-11.6970842022749,1.86589478019179e-24,4.18626268734316e-23,44.856682660539
"O43169","CYB5B",-2.13445140432417,21.156783919598,-11.6951050183757,1.8919811121671e-24,4.22724870805269e-23,44.8429328494591
"O43172","PRPF4",-1.50940594059411,23.21608040201,-11.6882386547205,1.98533587085367e-24,4.41757656531102e-23,44.7952341029578
"O43175","PHGDH",1.96657910689014,26.0100502512563,11.6758107506575,2.1661468692302e-24,4.80014595160972e-23,44.70891409738
"O43181","NDUFS4",-1.74968680541529,20.2819095477387,-11.6619366358997,2.38747200893821e-24,5.26900455197097e-23,44.6125694646067
"O43236","43347",2.01353808850264,27.7005025125628,11.6597842419472,2.42377385057568e-24,5.3273761016515e-23,44.5976247344532
"O43237","DYNC1LI2",-1.90084865629427,21.4361809045226,-11.6581816294551,2.45116042560025e-24,5.36575887498808e-23,44.5864976420822
"O43242","PSMD3",3.2605778945241,27.151256281407,11.6573873304515,2.46484818917067e-24,5.37396538663138e-23,44.5809828544873
"O43251","RBFOX2;RBFOX1;RBFOX3",-2.76841786219444,20.1683417085427,-11.6391549019121,2.80088404928324e-24,6.08208034316244e-23,44.4544152991235
"O43252","PAPSS1",-2.16399272580323,18.8105527638191,-11.6348222363313,2.88723903932118e-24,6.24452059424384e-23,44.4243439184389
"O43264","ZW10",1.81215397049906,29.1894472361809,11.6174188657597,3.26171093107741e-24,7.02632310929703e-23,44.3035752480927
"O43272","PRODH",1.50457668215805,27.4904522613065,11.6089719759273,3.46055847945929e-24,7.41385802424637e-23,44.2449715061704
"O43290","SART1",-1.86217417660136,21.5185929648241,-11.6086228373947,3.46903288354787e-24,7.41385802424637e-23,44.2425493914181
"O43292","GPAA1",-1.35792079207924,26.2391959798995,-11.6018834314591,3.63673222517728e-24,7.74165792973761e-23,44.1957981629938
"O43294","TGFB1I1",-1.64267528793703,22.2969849246231,-11.5893040937608,3.9716853540798e-24,8.42153047431744e-23,44.1085493769745
"O43301","HSPA12A",-2.66732673267335,20.1537688442211,-11.5765018194853,4.34418742496342e-24,9.17539898702236e-23,44.0197731805317
"O43310","CTIF",-2.3929985855729,19.4502512562814,-11.5749324204266,4.39218667754663e-24,9.24068224338313e-23,44.008891641138
"O43312","MTSS1",-1.49898969488807,28.5281407035176,-11.5725641755921,4.46562172265219e-24,9.35876614510867e-23,43.9924717930014
"O43314","PPIP5K2",-2.29480703172363,20.572864321608,-11.5707074126636,4.52405226231745e-24,9.44461412445964e-23,43.979598682028
"O43318","MAP3K7",2.80534451404318,27.7894472361809,11.5609478938376,4.84395007654693e-24,1.00735531014959e-22,43.9119416725349
"O43324","EEF1E1",-2.18975550616289,19.4562814070352,-11.5584860358786,4.92814807256379e-24,1.01852031131009e-22,43.8948768260268
"O43325","LYRM1",-1.83064255405141,21.2974874371859,-11.5582785103,4.93531203187061e-24,1.01852031131009e-22,43.8934383548022
"O43347","MSI1",2.77949080622338,26.4321608040201,11.5574546067059,4.96385653770632e-24,1.02051605701057e-22,43.8877274866363
"O43390","HNRNPR",2.01768033946252,28.2045226130653,11.5510339302297,5.19202107219121e-24,1.06338098247492e-22,43.8432254645778
"O43395","PRPF3",-1.34656496261865,24.9824120603015,-11.5427000218134,5.50384705250124e-24,1.12299249105186e-22,43.7854700116535
"O43396","TXNL1",-1.6742473226915,20.7834170854271,-11.5408913003983,5.57395284884122e-24,1.13302116743175e-22,43.7729363417931
"O43399","TPD52L2",-1.5516265912306,22.5160804020101,-11.5244046701064,6.2554809747746e-24,1.2667934693111e-22,43.6587089767237
"O43402","EMC8",2.67830874924219,25.2437185929648,11.5183612869504,6.52561024159462e-24,1.31656621553366e-22,43.6168456327918
"O43414","ERI3",-1.62951101232576,20.2668341708543,-11.5019887682139,7.31734043753323e-24,1.47081262995324e-22,43.5034530408463
"O43426","SYNJ1",1.91466963022819,24.4221105527638,11.4729877258121,8.9621345296444e-24,1.79475042228842e-22,43.3026778445021
"O43427","FIBP",3.28144069508985,26.2763819095477,11.4617226267491,9.69627483845532e-24,1.93460361813756e-22,43.2247169697462
"O43432","EIF4G3",-2.25192968276425,21.0613065326633,-11.4559165106779,1.00977801657962e-23,2.00730504986986e-22,43.1845414704035
"O43447","PPIH",-1.5467771266922,25.6768844221106,-11.4483452967357,1.06463605654842e-23,2.10860335448985e-22,43.1321586275925
"O43464","HTRA2",2.61495251565971,24.6095477386935,11.4464858582908,1.07855744223587e-23,2.12837959495232e-22,43.1192948482306
"O43488","AKR7A2",-1.83097595473841,21.986432160804,-11.4442977572449,1.09517222606433e-23,2.15330771866539e-22,43.1041578995327
"O43491","EPB41L2",-2.21899373610834,20.6201005025126,-11.4393124272684,1.13398676524394e-23,2.22154581147609e-22,43.0696723770191
"O43493","TGOLN2",-1.32205496059814,24.9618090452261,-11.4330632045498,1.18458540759045e-23,2.3122936096901e-22,43.0264483869818
"O43504","LAMTOR5",-2.00241462921808,20.2683417085427,-11.4323182585101,1.19076537922265e-23,2.31599582930104e-22,43.0212961457495
"O43583","DENR",-1.5408163265307,23.0412060301508,-11.4053540192876,1.43748545720899e-23,2.78583651151578e-22,42.8348514314497
"O43592","XPOT",1.68494645382889,26.6713567839196,11.4033845414294,1.45738732481989e-23,2.81431902332183e-22,42.8212370432001
"O43598","DNPH1",-2.20628409779761,20.7748743718593,-11.398125606229,1.5118867328359e-23,2.90917137524688e-22,42.7848860744427
"O43615","TIMM44",-1.98051121438682,19.9613065326633,-11.3860685785029,1.64463181441889e-23,3.15337738317835e-22,42.701558435182
"O43617","TRAPPC3",-2.57470195999197,22.9251256281407,-11.3852905090969,1.65358697591907e-23,3.15934444480368e-22,42.6961817377381
"O43633","CHMP2A",2.86237623762367,26.7472361809045,11.3807212601987,1.70716673638001e-23,3.25022906465025e-22,42.6646083971393
"O43657","TSPAN6",1.46307334815114,26.8809045226131,11.3776055085083,1.74469212002142e-23,3.31001764665116e-22,42.6430802051757
"O43660","PLRG1",-1.24046271974144,24.5673366834171,-11.334929187054,2.34965533131876e-23,4.4421630686855e-22,42.3483358702978
"O43670","ZNF207",-1.95902202465151,21.1738693467337,-11.3333674700727,2.37538165401843e-23,4.46986167687918e-22,42.3375543623909
"O43674","NDUFB5",-1.75108102647006,23.6356783919598,-11.3330382938207,2.3808399536549e-23,4.46986167687918e-22,42.3352818939337
"O43676","NDUFB3",-2.04614063447166,20.8517587939699,-11.3318972014988,2.39985822282995e-23,4.48997695876869e-22,42.327404472529
"O43678","NDUFA2",-1.4930996160842,24.356783919598,-11.3168622386052,2.66505874058633e-23,4.96895607253457e-22,42.2236280548642
"O43681","ASNA1",-1.43291574055374,23.3190954773869,-11.3157253262803,2.68626277418176e-23,4.99127931958789e-22,42.215781913373
"O43684","BUB3",-2.04718124873716,20.58391959799,-11.3034532801702,2.9261349941072e-23,5.41836024422521e-22,42.1311000887156
"O43704","SULT1B1",-1.8714689836331,21.2437185929648,-11.2994478644554,3.00895992026487e-23,5.55271204398367e-22,42.1034655170386
"O43707","ACTN4",-2.05483936148723,21.4633165829146,-11.2890003603839,3.23616487785922e-23,5.95168146074313e-22,42.031395109818
"O43708","GSTZ1",-1.94525156597297,22.0638190954774,-11.2784198629046,3.4837024734709e-23,6.38521331323972e-22,41.9584221725041
"O43716","GATC",-1.25155586987277,23.5994974874372,-11.2649613193524,3.82604093633597e-23,6.98898761580019e-22,41.8656213422245
"O43719","HTATSF1",-2.00349565568808,22.2658291457286,-11.2610454444188,3.93180682265961e-23,7.15800656233014e-22,41.8386247713891
"O43741","PRKAB2",-1.6513437057992,20.1095477386935,-11.256513465236,4.05785841462577e-23,7.36269813687299e-22,41.8073832922278
"O43747","AP1G1",1.85033340068699,28.2221105527638,11.2551744664384,4.09586658099309e-23,7.40680622188283e-22,41.7981533552529
"O43752","STX6",-1.80754697918777,21.0633165829146,-11.2529887627082,4.15867315819785e-23,7.49531525545859e-22,41.7830874672719
"O43760","SYNGR2",1.95898161244683,26.6914572864322,11.2518659642324,4.19130945968911e-23,7.52903994968073e-22,41.7753483564929
"O43765","SGTA",1.34101838755285,27.4336683417085,11.250361833849,4.23543053353474e-23,7.58310360755707e-22,41.7649811092389
"O43772","SLC25A20",-1.89132147908672,20.4854271356784,-11.2494254943796,4.26313004406437e-23,7.60750631955646e-22,41.758527527415
"O43776","NARS",-1.43887654071538,22.9547738693467,-11.2480527151773,4.3040675702852e-23,7.65151584569445e-22,41.7490660652437
"O43795","MYO1B",-1.7496969084664,23.0482412060302,-11.2476518817305,4.31609456803552e-23,7.65151584569445e-22,41.7463034914101
"O43808","SLC25A17",-2.15225298040012,18.3331658291457,-11.2455387551101,4.38005515872763e-23,7.73952883766023e-22,41.7317400287568
"O43809","NUDT21",-1.22899575671858,21.5809045226131,-11.2414813522516,4.50552735179918e-23,7.93530501341309e-22,41.7037785147983
"O43813","LANCL1",2.48963426954936,27.6874371859296,11.2408888066278,4.52414893009454e-23,7.94223157955234e-22,41.6996951864889
"O43815","STRN",-2.04123055162664,20.2145728643216,-11.2193393411583,5.25614158253128e-23,9.19739726108306e-22,41.5512270836441
"O43819","SCO2",-2.39560517276225,19.5638190954774,-11.2125090980581,5.5119448911377e-23,9.6138987181876e-22,41.5041825244554
"O43823","AKAP8",-3.43615881996368,20.5266331658291,-11.1872484878937,6.57062954684018e-23,1.14235993439758e-21,41.330251777879
"O43826","SLC37A4",-1.05998181450792,24.4185929648241,-11.1848778422574,6.67983636247435e-23,1.15762420550958e-21,41.3139333865503
"O43837","IDH3B",-1.88254192766222,19.943216080402,-11.182827703904,6.77573690444354e-23,1.17049231445132e-21,41.2998218503586
"O43847","NRD1",-1.09221054758541,23.8165829145729,-11.1807919613359,6.87232246512524e-23,1.18339641939274e-21,41.2858099878477
"O43852","CALU",2.38308749242265,25.5211055276382,11.1780594759891,7.00412645386613e-23,1.20226386463664e-21,41.2670034137596
"O43865","AHCYL1",-1.34058395635494,24.5140703517588,-11.1757208902729,7.11893026025489e-23,1.21810303535437e-21,41.2509087239975
"O43866","CD5L",-1.83791675085883,22.0562814070352,-11.1667702106924,7.57593127466755e-23,1.29221010732263e-21,41.1893151986962
"O43895","XPNPEP2",1.9893210749646,24.3974874371859,11.1656077276902,7.63739245283575e-23,1.29859688655607e-21,41.1813164777485
"O43896","KIF1C",-1.54898969488793,23.0035175879397,-11.1631644149127,7.76819736478055e-23,1.31669727747236e-21,41.1645053486402
"O43903","GAS2",-2.23011719539305,21.251256281407,-11.1601243276556,7.93407429135445e-23,1.3406106154173e-21,41.1435893149975
"O43920","NDUFS5",-1.28328955344518,24.1472361809045,-11.1499819806948,8.51344444024628e-23,1.43402473795675e-21,41.0738186886207
"O43933","PEX1",-2.17928874520111,19.8366834170854,-11.1324849653738,9.61381662486572e-23,1.61434492206984e-21,40.9534887816089
"O60216","RAD21",2.37096383107699,22.6190954773869,11.128247806584,9.90095440561356e-23,1.65741363687779e-21,40.9243557334649
"O60218","AKR1B10",-1.1702566174985,25.5286432160804,-11.1262328048266,1.00404887777216e-22,1.67558403768952e-21,40.9105022751861
"O60220","TIMM8A",-1.48665386946863,22.4371859296482,-11.1063927443698,1.15235085693302e-22,1.9171572564421e-21,40.7741300135252
"O60229","KALRN",1.44527177207516,29.5572864321608,11.087773954888,1.31132358731648e-22,2.17494682104914e-21,40.6462042775209
"O60231","DHX16",-1.63717922812697,22.1125628140704,-11.083530948378,1.35050801083881e-22,2.23308771088852e-21,40.6170585744652
"O60232","SSSCA1",2.72355021216395,27.0105527638191,11.0822364101865,1.36269397914354e-22,2.24636778817961e-21,40.6081667675582
"O60234","GMFG",-1.06111335623348,24.6477386934673,-11.0722436763114,1.46052362615172e-22,2.39681673450619e-21,40.5395378724902
"O60240","PLIN1",-1.854495857749,25.6065326633166,-11.0720167148346,1.46282508301654e-22,2.39681673450619e-21,40.5379792991539
"O60256","PRPSAP2",-2.32613659325125,22.3673366834171,-11.0707829071232,1.47539966260256e-22,2.4101166089704e-21,40.5295067175641
"O60262","GNG7",-1.43483532026681,21.9221105527638,-11.0686529502237,1.49736164575234e-22,2.43862482487437e-21,40.5148807907819
"O60264","SMARCA5",-1.52987472216618,23.6040201005025,-11.0651641042687,1.53404151340714e-22,2.49085959849622e-21,40.4909251318063
"O60271","SPAG9",-1.93239038189539,24.1236180904523,-11.0607648597175,1.58157242773756e-22,2.56034793915479e-21,40.460720918915
"O60291","MGRN1",-1.99132147908675,21.5361809045226,-11.0484227170048,1.72290464350444e-22,2.78081952460552e-21,40.3759979027911
"O60292","SIPA1L3",-1.17890482925866,27.3085427135678,-11.0443309221255,1.77248609679816e-22,2.85233104922251e-21,40.3479146554762
"O60306","AQR",-1.25531420488995,23.4748743718593,-11.0344317561751,1.89840026826716e-22,3.04589028205357e-21,40.279983978251
"O60307","MAST3",-1.17620731460896,25.2979899497487,-11.026805271379,2.00145493678154e-22,3.20173575241946e-21,40.2276590500682
"O60313","OPA1",-1.35068700747629,21.5457286432161,-11.0230978452815,2.05354850529663e-22,3.27537957762208e-21,40.2022257439575
"O60333","KIF1B",-1.72786421499297,22.605527638191,-11.0122404931733,2.21401210661368e-22,3.52093042954711e-21,40.1277551660427
"O60341","KDM1A",-1.29859567589419,24.0396984924623,-11.0055281444827,2.31940692807423e-22,3.67772236366491e-21,40.0817240836088
"O60343","TBC1D4",-1.96949888866443,20.8597989949749,-10.9955034928876,2.48619410066895e-22,3.93065833401082e-21,40.0129910515792
"O60361","NME2P1",-1.8489391796323,21.9241206030151,-10.9794957791709,2.77766047226206e-22,4.37866185816938e-21,39.9032675234091
"O60437","PPL",-1.50818347140843,20.1899497487437,-10.9720369780411,2.92486820388259e-22,4.58994018679747e-21,39.8521552081566
"O60443","DFNA5",-2.54949484744399,21.0276381909548,-10.9718495708008,2.92866536793994e-22,4.58994018679747e-21,39.8508710880693
"O60476","MAN1A2",3.03026874115976,26.7477386934673,10.9595552886757,3.18880693296447e-22,4.98320204813262e-21,39.7666421232957
"O60488","ACSL4",-1.88162255001016,20.5070351758794,-10.9532932592437,3.33003701784719e-22,5.18890782579244e-21,39.7237495134345
"O60493","SNX3",-1.33172358052136,23.5412060301508,-10.9509825433063,3.38371195645383e-22,5.25739383578905e-21,39.7079234903403
