name1	name2	module
ALYREF	ILF3	5
HNRNPA0	ILF3	5
API5	ILF3	5
ERH	ILF3	5
HNRNPUL1	ILF3	5
HNRNPH3	ILF3	5
HNRNPU	ILF3	5
FUBP1	ILF3	5
HNRNPDL	ILF3	5
DDX3X	ILF3	5
HNRNPAB	ILF3	5
DDX56	ILF3	5
HNRNPR	ILF3	5
HNRNPH1	ILF3	5
DHX9	ILF3	5
CELF1	ILF3	5
EWSR1	ILF3	5
HNRNPM	ILF3	5
HNRNPL	ILF3	5
CTNNBL1	ILF3	5
HNRNPF	ILF3	5
CHD4	ILF3	5
HNRNPK	ILF3	5
HNRNPC	ILF3	5
DDX39A	ILF3	5
EXOSC2	ILF3	5
DDX1	ILF3	5
HNRNPA3	ILF3	5
DDX5	ILF3	5
DDX39B	ILF3	5
FXR1	ILF3	5
AGO2	ILF3	5
FMR1	ILF3	5
CD151	ITGA6	7
EPCAM	ITGA6	7
DST	ITGA6	7
AGRN	ITGA6	7
CD38	ITGA6	7
FN1	ITGA6	7
HSPG2	ITGA6	7
DAB2	ITGB5	7
ITGA6	ITGB5	7
FN1	ITGB5	7
EP400	KDM1A	4
CDC5L	KDM1A	4
HDAC6	KDM1A	4
HDAC2	KDM1A	4
EHMT2	KDM1A	4
GTF2I	KDM1A	4
CBX3	KDM1A	4
BANF1	KDM1A	4
CARM1	KDM1A	4
HCFC1	KDM1A	4
HDAC1	KDM1A	4
DDX6	KHDRBS1	5
CELF1	KHDRBS1	5
CSTF2	KHDRBS1	5
HNRNPDL	KHDRBS1	5
FXR1	KHDRBS1	5
ILF3	KHDRBS1	5
DDX1	KHDRBS1	5
G3BP1	KHDRBS1	5
HNRNPC	KHDRBS1	5
CHD4	KHDRBS1	5
FUS	KHDRBS1	5
FBL	KHDRBS1	5
DAZAP1	KHDRBS1	5
EFTUD2	KHDRBS1	5
DDX17	KHDRBS1	5
DHX9	KHDRBS1	5
HNRNPM	KHDRBS1	5
HNRNPU	KHDRBS1	5
HNRNPH3	KHDRBS1	5
HNRNPH2	KHDRBS1	5
FUBP1	KHDRBS1	5
EIF4A3	KHDRBS1	5
DDX18	KHDRBS1	5
API5	KHDRBS1	5
FMR1	KHDRBS1	5
HNRNPUL1	KHDRBS1	5
HNRNPA0	KHDRBS1	5
HNRNPA1	KHDRBS1	5
FUBP3	KHDRBS1	5
HNRNPR	KHDRBS1	5
HNRNPL	KHDRBS1	5
HNRNPH1	KHDRBS1	5
DDX39A	KHDRBS1	5
CPSF6	KHDRBS1	5
ATXN2L	KHDRBS1	5
DHX15	KHDRBS1	5
G3BP2	KHDRBS1	5
DDX3X	KHDRBS1	5
HNRNPK	KHDRBS1	5
EXOSC7	KHDRBS1	5
HNRNPLL	KHDRBS1	5
HNRNPAB	KHDRBS1	5
ERH	KHDRBS1	5
DDX39B	KHDRBS1	5
ELAVL1	KHDRBS1	5
CIRBP	KHDRBS1	5
GIGYF2	KHDRBS1	5
DNAJC8	KHDRBS1	5
HNRNPF	KHDRBS1	5
ILF2	KHDRBS1	5
HNRNPA3	KHDRBS1	5
CHERP	KHDRBS1	5
DDX5	KHDRBS1	5
ALYREF	KHDRBS1	5
ATXN2	KHDRBS1	5
EWSR1	KHDRBS1	5
CTNNBL1	KHDRBS1	5
ALDH8A1	KMO	1
HAO2	KMO	1
HGD	KMO	1
AFMID	KMO	1
FTCD	KMO	1
HAAO	KMO	1
GALT	KMO	1
AADAT	KMO	1
DAO	KMO	1
ACSM3	KMO	1
ACMSD	KMO	1
HSPA4	KPNA4	6
CSE1L	KPNA4	6
IPO11	KPNA4	6
IPO4	KPNA4	6
IPO7	KPNA4	6
IPO9	KPNA4	6
FCGR2B	LGALS3	7
CD163	LGALS3	7
CAPG	LGALS3	7
LAMC1	LGALS3	7
APOE	LGALS3	7
ANXA2	LGALS3	7
FN1	LGALS3	7
LAMB1	LGALS3	7
DPP4	LGALS3	7
LBR	LMNA	6
LEMD2	LMNA	6
BAG3	LMNA	6
LBR	LMNB1	6
KPNA4	LMNB1	6
LEMD2	LMNB1	6
LMNA	LMNB1	6
GOSR1	MAN2A1	14
COG2	MAN2A1	14
GOLGA5	MAN2A1	14
HEXB	MAN2A1	14
COG3	MAN2A1	14
COG1	MAN2A1	14
COG7	MAN2A1	14
COG5	MAN2A1	14
COG4	MAN2A1	14
HOOK3	MAP1S	16
CBR4	MAP1S	16
CBSL	MAT1A	1
DMGDH	MAT1A	1
ALDOB	MAT1A	1
GLDC	MAT1A	1
ASS1	MAT1A	1
ASL	MAT1A	1
ADHFE1	MAT1A	1
ADK	MAT1A	1
GNMT	MAT1A	1
BHMT	MAT1A	1
GCSH	MAT1A	1
GLUD1	MAT1A	1
GAMT	MAT1A	1
BHMT2	MAT1A	1
CTH	MAT1A	1
HMGCS2	MAT1A	1
CPS1	MAT1A	1
DHX9	MATR3	5
DDX21	MATR3	5
HNRNPR	MATR3	5
DDX1	MATR3	5
KHSRP	MATR3	5
ELAVL1	MATR3	5
CPSF1	MATR3	5
DDX17	MATR3	5
CELF1	MATR3	5
ILF2	MATR3	5
EXOSC3	MATR3	5
EXOSC2	MATR3	5
ATXN2	MATR3	5
ALYREF	MATR3	5
ETF1	MATR3	5
DNAJC8	MATR3	5
HNRNPH3	MATR3	5
DDX46	MATR3	5
DDX3X	MATR3	5
EXOSC7	MATR3	5
HNRNPAB	MATR3	5
EIF3G	MATR3	5
G3BP1	MATR3	5
MAGOH	MATR3	5
CHD4	MATR3	5
HNRNPH1	MATR3	5
HNRNPA3	MATR3	5
ILF3	MATR3	5
HNRNPF	MATR3	5
DHX15	MATR3	5
HNRNPDL	MATR3	5
LSM8	MATR3	5
FBL	MATR3	5
CAPRIN1	MATR3	5
HNRNPC	MATR3	5
HNRNPH2	MATR3	5
CPSF6	MATR3	5
LSM3	MATR3	5
HNRNPUL1	MATR3	5
EIF4A3	MATR3	5
BCLAF1	MATR3	5
HNRNPA1	MATR3	5
FUBP1	MATR3	5
DDX39B	MATR3	5
KHDRBS1	MATR3	5
ERH	MATR3	5
FUBP3	MATR3	5
HNRNPA0	MATR3	5
ACIN1	MATR3	5
EFTUD2	MATR3	5
EWSR1	MATR3	5
HNRNPL	MATR3	5
HNRNPM	MATR3	5
HNRNPU	MATR3	5
HNRNPUL2	MATR3	5
CTNNBL1	MATR3	5
DDX5	MATR3	5
FUS	MATR3	5
HNRNPK	MATR3	5
DUT	MCM2	4
CDK2	MCM2	4
FEN1	MCM2	4
APEX1	MCM2	4
CHD1L	MCM2	4
HMGB2	MCM2	4
HAT1	MCM2	4
DNAJC9	MCM2	4
HDAC1	MCM2	4
KNTC1	MCM2	4
BUB3	MCM2	4
CDK6	MCM2	4
DTYMK	MCM2	4
CDK2	MCM3	4
HAT1	MCM3	4
DUT	MCM3	4
HCFC1	MCM3	4
APEX1	MCM3	4
HMGB2	MCM3	4
CDC5L	MCM3	4
HDAC1	MCM3	4
MCM2	MCM3	4
CDK6	MCM3	4
CHD1L	MCM3	4
DNAJC9	MCM3	4
BUB3	MCM3	4
KNTC1	MCM3	4
ANAPC5	MCM3	4
ANAPC7	MCM3	4
FEN1	MCM3	4
MCM2	MCM6	4
CKAP5	MCM6	4
MCM4	MCM6	4
HMGB3	MCM6	4
APEX1	MCM6	4
DUT	MCM6	4
CHD1L	MCM6	4
BUB3	MCM6	4
DNAJC9	MCM6	4
HMGB2	MCM6	4
HDAC1	MCM6	4
CDK2	MCM6	4
MCM3	MCM6	4
CDK6	MCM6	4
FEN1	MCM6	4
KNTC1	MCM6	4
ANAPC1	MCM6	4
HAT1	MCM6	4
EIF3H	METTL3	5
ELAVL1	METTL3	5
AGO2	METTL3	5
EIF4G2	METTL3	5
HNRNPC	METTL3	5
FMR1	METTL3	5
HNRNPU	METTL3	5
EIF3B	METTL3	5
HNRNPK	METTL3	5
HNRNPDL	METTL3	5
LUC7L3	METTL3	5
GTF2F1	METTL3	5
DAGLB	MGLL	1
EPHX2	MGLL	1
LPCAT2	MGLL	1
ACADL	MGLL	1
ABHD11	MGLL	1
ACSL3	MGLL	1
ACADS	MGLL	1
ACSL4	MGLL	1
AKR1B10	MGLL	1
ACSL5	MGLL	1
GPAM	MGLL	1
ACSL1	MGLL	1
ACLY	MGLL	1
AGPAT2	MGLL	1
ACADM	MGLL	1
ACSS1	MGLL	1
FABP5	MGLL	1
ACAA1	MGLL	1
AADAC	MGLL	1
FABP4	MGLL	1
KHK	MLXIPL	1
FABP4	MLXIPL	1
FABP1	MLXIPL	1
ANGPTL3	MLXIPL	1
ACACB	MLXIPL	1
ACLY	MLXIPL	1
ACSL3	MLXIPL	1
GPAM	MLXIPL	1
MGLL	MLXIPL	1
CD81	MME	7
DPP4	MME	7
APOE	MME	7
MCAM	MME	7
CD40	MME	7
CD38	MME	7
ITGA6	MME	7
IDE	MME	7
LYN	MME	7
EPCAM	MME	7
GIG25	MMP9	7
ANXA2	MMP9	7
CD40	MMP9	7
DPP4	MMP9	7
MCAM	MMP9	7
FN1	MMP9	7
F2	MMP9	7
LTF	MMP9	7
HSPG2	MMP9	7
LGALS3	MMP9	7
CD163	MMP9	7
IL18	MMP9	7
ADIPOQ	MMP9	7
MME	MMP9	7
EPCAM	MMP9	7
IDE	MMP9	7
APOE	MMP9	7
CD38	MMP9	7
CADM1	MPDZ	11
FNDC3B	MPDZ	11
LIN7C	MPDZ	11
F2	MPO	7
MME	MPO	7
CD163	MPO	7
CD38	MPO	7
FN1	MPO	7
IL18	MPO	7
MMP9	MPO	7
LGALS3	MPO	7
LTF	MPO	7
ADIPOQ	MPO	7
APOE	MPO	7
LGALS3	MRC1	7
CD163	MRC1	7
CD40	MRC1	7
ADIPOQ	MRC1	7
APOE	MRC1	7
FCGR2B	MRC1	7
IL18	MRC1	7
MPO	MRC1	7
F13A1	MRC1	7
AOC3	MRC1	7
APEX1	MRE11A	4
HERC2	MRE11A	4
MCM2	MRE11A	4
CHAMP1	MRE11A	4
BRCC3	MRE11A	4
CHD1L	MRE11A	4
FEN1	MRE11A	4
CDK2	MRE11A	4
MRPL17	MRPL38	17
MRPL19	MRPL38	17
MRPL27	MRPL38	17
MRPL15	MRPL38	17
MRPL24	MRPL38	17
MRPL21	MRPL38	17
MRPL20	MRPL38	17
MRPL37	MRPL38	17
MRPL12	MRPL38	17
MRPL16	MRPL38	17
MRPL22	MRPL38	17
MRPL11	MRPL38	17
MRPS18B	MRPS5	17
MRPS33	MRPS5	17
MRPL38	MRPS5	17
MRPS35	MRPS5	17
MRPL20	MRPS5	17
MRPL47	MRPS5	17
MRPL11	MRPS5	17
MRPS18A	MRPS5	17
MRPL24	MRPS5	17
MRPL37	MRPS5	17
MRPS31	MRPS5	17
MRPL19	MRPS5	17
MRPS11	MRPS5	17
MRPS30	MRPS5	17
MRPL21	MRPS5	17
MRPS24	MRPS5	17
MRPS23	MRPS5	17
MRPL44	MRPS5	17
MRPL57	MRPS5	17
MRPL49	MRPS5	17
MRPL17	MRPS5	17
MRPL53	MRPS5	17
MRPL22	MRPS5	17
MRPL9	MRPS5	17
C10orf76	MRPS5	17
MRPS27	MRPS5	17
MRPL15	MRPS5	17
MRPS21	MRPS5	17
MRPL12	MRPS5	17
DARS2	MRPS5	17
MRPL41	MRPS5	17
MRPL45	MRPS5	17
MRPL48	MRPS5	17
MRPL27	MRPS5	17
MRPL16	MRPS5	17
MRPS34	MRPS5	17
MRPS16	MRPS5	17
MRPS22	MRPS5	17
MRPS25	MRPS5	17
DUT	MSH2	4
ANP32E	MSH2	4
MCM3	MSH2	4
HDAC6	MSH2	4
HAT1	MSH2	4
CDK2	MSH2	4
FEN1	MSH2	4
MCM6	MSH2	4
MCM2	MSH2	4
HDAC1	MSH2	4
MRE11A	MSH2	4
CKAP5	MSH2	4
DNAJC9	MSH2	4
HMGB2	MSH2	4
CDK9	MSH2	4
MCM4	MSH2	4
CDC5L	MSH2	4
HDAC2	MSH2	4
KDM1A	MSH2	4
APEX1	MSH2	4
HDAC2	MSH6	4
MCM2	MSH6	4
MCM6	MSH6	4
MRE11A	MSH6	4
MCM3	MSH6	4
KDM1A	MSH6	4
DUT	MSH6	4
MCMBP	MSH6	4
FEN1	MSH6	4
HDAC6	MSH6	4
MSH2	MSH6	4
APEX1	MSH6	4
CDK2	MSH6	4
KNTC1	MSH6	4
KIF2A	MSH6	4
MCM4	MSH6	4
ACADM	MUT	1
BCKDHA	MUT	1
FBP2	MUT	1
ACLY	MUT	1
ACSF3	MUT	1
MCEE	MUT	1
BCKDHB	MUT	1
ECHS1	MUT	1
FBP1	MUT	1
KIF1C	MYO1D	18
MCMBP	NASP	4
CDK2	NASP	4
HAT1	NASP	4
MSH6	NASP	4
MCM2	NASP	4
MCM4	NASP	4
DUT	NASP	4
MCM3	NASP	4
FEN1	NASP	4
KNTC1	NASP	4
DEK	NASP	4
DNAJC9	NASP	4
HDAC1	NASP	4
MCM6	NASP	4
MSH2	NASP	4
BUB3	NASP	4
H1F0	NASP	4
NAA50	NAT10	5
DKC1	NAT10	5
DDX49	NAT10	5
DHX9	NAT10	5
DDX56	NAT10	5
LARP7	NAT10	5
DDX21	NAT10	5
DDX18	NAT10	5
DDX17	NAT10	5
EIF3B	NAT10	5
CAPRIN1	NAT10	5
CTPS2	NAT10	5
MARS	NAT10	5
MYBBP1A	NAT10	5
FTSJ3	NAT10	5
GNL3	NAT10	5
DDX5	NAT10	5
FBL	NAT10	5
EXOSC2	NAT10	5
DIS3	NAT10	5
GRWD1	NAT10	5
DHX57	NAT10	5
GAR1	NAT10	5
GNL1	NAT10	5
HNRNPC	NAT10	5
NAA10	NAT10	5
CEBPZ	NAT10	5
DHX15	NAT10	5
CTPS1	NAT10	5
EIF4A3	NAT10	5
EIF4G2	NAT10	5
HEATR1	NAT10	5
CHD4	NAT10	5
DDX54	NAT10	5
HNRNPU	NAT10	5
DAB2	NCK1	7
ARHGEF7	NCK1	7
FN1	NCK1	7
ABLIM1	NCK1	7
FNBP1L	NCK1	7
ABLIM3	NCK1	7
GIT2	NCK1	7
LYN	NCK1	7
ELMO1	NCK1	7
HNRNPA3	NCL	5
DDX6	NCL	5
ALYREF	NCL	5
FXR1	NCL	5
HNRNPC	NCL	5
NAP1L4	NCL	5
HNRNPUL1	NCL	5
CELF1	NCL	5
EIF4G2	NCL	5
DDX3X	NCL	5
EIF3D	NCL	5
HNRNPM	NCL	5
FMR1	NCL	5
HNRNPH2	NCL	5
HNRNPF	NCL	5
HEATR1	NCL	5
DDX39B	NCL	5
DDX5	NCL	5
EIF4A3	NCL	5
MYBBP1A	NCL	5
HNRNPL	NCL	5
NCBP1	NCL	5
ILF2	NCL	5
ERH	NCL	5
LSM4	NCL	5
DDX17	NCL	5
HNRNPH1	NCL	5
G3BP1	NCL	5
FBL	NCL	5
CHD4	NCL	5
MATR3	NCL	5
HNRNPAB	NCL	5
ILF3	NCL	5
HNRNPK	NCL	5
HNRNPA1	NCL	5
ETF1	NCL	5
GNL3	NCL	5
KHDRBS1	NCL	5
EIF3B	NCL	5
DDX56	NCL	5
GAR1	NCL	5
DHX15	NCL	5
EWSR1	NCL	5
FTSJ3	NCL	5
DKC1	NCL	5
HNRNPA0	NCL	5
KHSRP	NCL	5
HNRNPR	NCL	5
ATXN2	NCL	5
AGO2	NCL	5
ATXN2L	NCL	5
HNRNPDL	NCL	5
ANP32B	NCL	5
HNRNPU	NCL	5
EFTUD2	NCL	5
DDX1	NCL	5
LARP1	NCL	5
LARP7	NCL	5
DDX49	NCL	5
DHX9	NCL	5
EIF3A	NCL	5
DDX18	NCL	5
CTNNBL1	NCL	5
DHX36	NCL	5
HNRNPH3	NCL	5
FUS	NCL	5
ELAVL1	NCL	5
DDX21	NCL	5
CAP2	NDRG2	19
HNRNPC	NONO	5
NCL	NONO	5
ASPSCR1	NONO	5
DDX39A	NONO	5
CTNNBL1	NONO	5
DHX9	NONO	5
HNRNPR	NONO	5
CHD4	NONO	5
CPSF6	NONO	5
HNRNPK	NONO	5
HNRNPH1	NONO	5
ALYREF	NONO	5
CHERP	NONO	5
ILF2	NONO	5
DDX17	NONO	5
HNRNPM	NONO	5
FUS	NONO	5
LUC7L3	NONO	5
CSTF2	NONO	5
HNRNPA3	NONO	5
G3BP1	NONO	5
HNRNPF	NONO	5
DDX39B	NONO	5
HNRNPAB	NONO	5
DDX5	NONO	5
HNRNPL	NONO	5
ILF3	NONO	5
KHSRP	NONO	5
EWSR1	NONO	5
DDX3X	NONO	5
HNRNPA1	NONO	5
ERH	NONO	5
KHDRBS1	NONO	5
DHX15	NONO	5
HNRNPUL1	NONO	5
FBL	NONO	5
HNRNPDL	NONO	5
MATR3	NONO	5
ELAVL1	NONO	5
HNRNPA0	NONO	5
HNRNPU	NONO	5
ADIPOQ	NOS3	7
F2	NOS3	7
FN1	NOS3	7
APOE	NOS3	7
DPP4	NOS3	7
MMP9	NOS3	7
MPO	NOS3	7
CPSF3	NPM1	6
HSP90AB1	NPM1	6
LMNB1	NPM1	6
HSPA4	NPM1	6
DNAJC2	NPM1	6
NDRG2	NPTN	19
ATP2B1	NPTN	19
KDM1A	NR3C1	4
EHMT2	NR3C1	4
BANF1	NR3C1	4
HDAC1	NR3C1	4
HDAC2	NR3C1	4
DYNC1H1	NR3C1	4
DYNC1I2	NR3C1	4
CARM1	NR3C1	4
DAXX	NR3C1	4
HDAC6	NR3C1	4
HSPA1A	NUP155	6
HSPA2	NUP155	6
CPSF2	NUP155	6
IPO7	NUP155	6
NEK7	NUP155	6
LMNA	NUP155	6
CSE1L	NUP155	6
NUP153	NUP155	6
NUP133	NUP155	6
HSPA4	NUP155	6
NUP107	NUP155	6
LBR	NUP155	6
DDX20	NUP155	6
NPM1	NUP155	6
GEMIN5	NUP155	6
HSPA14	NUP155	6
IPO4	NUP155	6
CPSF3	NUP155	6
NEK7	NUP62	6
DDX20	NUP62	6
CPSF2	NUP62	6
NUP214	NUP62	6
KPNA4	NUP62	6
IPO4	NUP62	6
NUP205	NUP62	6
HSPA4	NUP62	6
IPO7	NUP62	6
LMNA	NUP62	6
NUP50	NUP62	6
NUP133	NUP62	6
GEMIN5	NUP62	6
NUP160	NUP62	6
CPSF3	NUP62	6
HSPA2	NUP62	6
LBR	NUP62	6
NUP54	NUP62	6
NUP155	NUP62	6
HSPA1A	NUP62	6
NUP188	NUP62	6
HSPA14	NUP62	6
NUP153	NUP62	6
NUP107	NUP62	6
NUP43	NUP62	6
LMNB1	NUP62	6
NPM1	NUP62	6
NUP210	NUP62	6
MAT1A	OAT	1
CBSL	OAT	1
ASS1	OAT	1
ACY3	OAT	1
ARG1	OAT	1
HMGCL	OAT	1
GRHPR	OAT	1
ASL	OAT	1
GLUD1	OAT	1
GOT2	OAT	1
HAL	OAT	1
GLUD2	OAT	1
ALDH1B1	OAT	1
ADSS	OAT	1
ABAT	OAT	1
ACY1	OAT	1
CTH	OAT	1
AASS	OAT	1
CPS1	OAT	1
ALDH4A1	OAT	1
HOGA1	OAT	1
AGXT2	OAT	1
NOS3	OCLN	7
DSP	OCLN	7
ANXA2	OCLN	7
EPCAM	OCLN	7
CD81	OCLN	7
FN1	OCLN	7
MPO	OCLN	7
MMP9	OCLN	7
APOE	OCLN	7
DSC2	OCLN	7
EMC1	OGDHL	1
GLUD1	OGDHL	1
GPD2	OGDHL	1
BCKDHA	OGDHL	1
HKDC1	OGDHL	1
NRD1	OGDHL	1
GLUD2	OGDHL	1
BCKDK	OGDHL	1
DHTKD1	OGDHL	1
ASL	OGDHL	1
BCKDHB	OGDHL	1
GOT2	OGDHL	1
NIT2	OGDHL	1
IDH3B	OGDHL	1
IDH3G	OGDHL	1
ABAT	OGDHL	1
DBT	OGDHL	1
ACLY	OGDHL	1
GPT	OGDHL	1
NR3C1	OGT	4
HCFC1	OGT	4
DPY30	OGT	4
FOXK1	OGT	4
HUWE1	OGT	4
HDAC1	OGT	4
CARM1	OGT	4
LAMB1	PAK2	7
HCK	PAK2	7
GIT2	PAK2	7
AGRN	PAK2	7
LAMC1	PAK2	7
LAMB2	PAK2	7
ARHGEF7	PAK2	7
LYN	PAK2	7
NCK1	PAK2	7
MRE11A	PARP1	4
MSH6	PARP1	4
H1F0	PARP1	4
MSH2	PARP1	4
EP400	PARP1	4
HIST1H1B	PARP1	4
FEN1	PARP1	4
CHD1L	PARP1	4
OGT	PARP1	4
HDAC1	PARP1	4
DEK	PARP1	4
HMGA1	PARP1	4
BANF1	PARP1	4
APEX1	PARP1	4
MCM3	PARP1	4
CUL4B	PARP1	4
CDK9	PARP1	4
ANP32E	PARP1	4
HDAC2	PARP1	4
MCM6	PARP1	4
BUB3	PARP1	4
CARM1	PARP1	4
CDK2	PARP1	4
ACLY	PC	1
ACSS3	PC	1
HADH	PC	1
GLS	PC	1
ACSS2	PC	1
ASL	PC	1
HK3	PC	1
G6PD	PC	1
ARG1	PC	1
OGDHL	PC	1
HMGCL	PC	1
GLUD1	PC	1
HK1	PC	1
ACACB	PC	1
FBP2	PC	1
GPT	PC	1
GLS2	PC	1
DHTKD1	PC	1
LDHD	PC	1
ACSS1	PC	1
ALDOB	PC	1
NIT2	PC	1
GOT2	PC	1
GLUD2	PC	1
IDH3B	PC	1
GLDC	PC	1
ME2	PC	1
GPD2	PC	1
BCAT2	PC	1
HKDC1	PC	1
AFMID	PC	1
FBP1	PC	1
ASS1	PC	1
CLYBL	PC	1
MTHFD1	PC	1
GPD1	PC	1
IDH3G	PC	1
MUT	PC	1
GYS2	PCK1	1
LDHD	PCK1	1
HAO2	PCK1	1
ACSM3	PCK1	1
NIT2	PCK1	1
HMGCL	PCK1	1
ACSS1	PCK1	1
PC	PCK1	1
ACADL	PCK1	1
ASL	PCK1	1
ACADM	PCK1	1
ACSL1	PCK1	1
IDH3G	PCK1	1
FBP1	PCK1	1
GOT2	PCK1	1
MLXIPL	PCK1	1
ACLY	PCK1	1
FTCD	PCK1	1
AFMID	PCK1	1
IDH3B	PCK1	1
GPAM	PCK1	1
GLUD2	PCK1	1
FABP4	PCK1	1
G6PD	PCK1	1
ACSS2	PCK1	1
FABP1	PCK1	1
ACACB	PCK1	1
MED24	PCK1	1
HGD	PCK1	1
GYS1	PCK1	1
FBP2	PCK1	1
FAM120B	PCK1	1
MUT	PCK1	1
GLUD1	PCK1	1
HMGCS2	PCK1	1
GPT	PCK1	1
ALDOB	PCK1	1
HK1	PCK1	1
CROT	PCK1	1
ENO3	PCK1	1
EHHADH	PCK1	1
NIT2	PCK2	1
GYS1	PCK2	1
ACADM	PCK2	1
FBP1	PCK2	1
G6PD	PCK2	1
GLUD1	PCK2	1
IDH3G	PCK2	1
GLUD2	PCK2	1
ACADL	PCK2	1
ASL	PCK2	1
ACSM3	PCK2	1
PC	PCK2	1
ACLY	PCK2	1
FABP1	PCK2	1
AFMID	PCK2	1
ALDOB	PCK2	1
FTCD	PCK2	1
MUT	PCK2	1
ACSS2	PCK2	1
GOT2	PCK2	1
LDHD	PCK2	1
ACSS1	PCK2	1
GYS2	PCK2	1
ACADS	PCK2	1
IDH3B	PCK2	1
ENO3	PCK2	1
PCK1	PCK2	1
HMGCS2	PCK2	1
MLXIPL	PCK2	1
FBP2	PCK2	1
DNAJC9	PCNA	4
CDK6	PCNA	4
CHD1L	PCNA	4
NUP37	PCNA	4
CARM1	PCNA	4
MCM6	PCNA	4
BUB3	PCNA	4
MRE11A	PCNA	4
DTYMK	PCNA	4
MCM4	PCNA	4
NPLOC4	PCNA	4
HAT1	PCNA	4
ACTL6A	PCNA	4
APEX1	PCNA	4
MCMBP	PCNA	4
CDK9	PCNA	4
HDAC1	PCNA	4
DUT	PCNA	4
OSGEP	PCNA	4
HMGB2	PCNA	4
FEN1	PCNA	4
MCM3	PCNA	4
PARP1	PCNA	4
BCCIP	PCNA	4
BIRC6	PCNA	4
ANP32A	PCNA	4
HUWE1	PCNA	4
ANP32E	PCNA	4
MSH6	PCNA	4
DCTPP1	PCNA	4
CUL4B	PCNA	4
MSH2	PCNA	4
NASP	PCNA	4
CDK2	PCNA	4
MCM2	PCNA	4
EIF4A3	PDCD4	5
DDX5	PDCD4	5
PABPC1	PDCD4	5
EIF4G2	PDCD4	5
DDX17	PDCD4	5
PAIP1	PDCD4	5
AGO2	PDCD4	5
NCL	PDCD4	5
CNN1	PECAM1	7
NCK1	PECAM1	7
APOE	PECAM1	7
EPCAM	PECAM1	7
MCAM	PECAM1	7
ITGA6	PECAM1	7
F2	PECAM1	7
CNN3	PECAM1	7
CD40	PECAM1	7
NES	PECAM1	7
OCLN	PECAM1	7
ADIPOQ	PECAM1	7
INPP5D	PECAM1	7
CD163	PECAM1	7
MPO	PECAM1	7
MMP9	PECAM1	7
NOS3	PECAM1	7
MRC1	PECAM1	7
FN1	PECAM1	7
AOC3	PECAM1	7
ENTPD1	PECAM1	7
CD81	PECAM1	7
CD93	PECAM1	7
DPP4	PECAM1	7
FCGR2B	PECAM1	7
HCK	PECAM1	7
LGALS3	PECAM1	7
MME	PECAM1	7
LYN	PECAM1	7
CD38	PECAM1	7
FHL2	PELP1	4
HCFC1	PELP1	4
KDM1A	PELP1	4
H1F0	PELP1	4
C17orf49	PELP1	4
CARM1	PELP1	4
HDAC2	PELP1	4
CDK2	PELP1	4
NR3C1	PELP1	4
PCYT1A	PEMT	1
MTHFD1	PEMT	1
MAT1A	PEMT	1
GNMT	PEMT	1
LPCAT2	PEMT	1
GAMT	PEMT	1
CTH	PEMT	1
BHMT	PEMT	1
ACSL4	PEMT	1
MLXIPL	PEMT	1
MTTP	PEMT	1
ACACB	PEMT	1
CBSL	PEMT	1
DDX54	PES1	5
NOP56	PES1	5
DDX17	PES1	5
DKC1	PES1	5
MYBBP1A	PES1	5
DDX5	PES1	5
DDX56	PES1	5
GRWD1	PES1	5
GAR1	PES1	5
DDX18	PES1	5
CEBPZ	PES1	5
EIF3B	PES1	5
EIF4G2	PES1	5
EIF3D	PES1	5
GNL1	PES1	5
NHP2	PES1	5
CTPS2	PES1	5
NAP1L4	PES1	5
EIF3E	PES1	5
CTPS1	PES1	5
ETF1	PES1	5
EIF4A3	PES1	5
EIF3G	PES1	5
FBL	PES1	5
PAIP1	PES1	5
DDX21	PES1	5
EXOSC2	PES1	5
NOP2	PES1	5
NSUN2	PES1	5
EIF3H	PES1	5
GNL3	PES1	5
DHX15	PES1	5
DDX1	PES1	5
HEATR1	PES1	5
NAT10	PES1	5
FTSJ3	PES1	5
LARP7	PES1	5
DDX49	PES1	5
IMPDH2	PES1	5
MARS	PES1	5
EIF3A	PES1	5
ENO3	PGM1	1
GLUD1	PGM1	1
ABAT	PGM1	1
ALDH6A1	PGM1	1
GBE1	PGM1	1
FBP2	PGM1	1
OTC	PGM1	1
ALDH1B1	PGM1	1
GRHPR	PGM1	1
PFKP	PGM1	1
GYG2	PGM1	1
HK3	PGM1	1
ADSSL1	PGM1	1
GOT2	PGM1	1
PC	PGM1	1
GPD1L	PGM1	1
ACADM	PGM1	1
CAT	PGM1	1
HKDC1	PGM1	1
FBP1	PGM1	1
ADSS	PGM1	1
GYS1	PGM1	1
ITPA	PGM1	1
HK1	PGM1	1
ALDOB	PGM1	1
ALDH2	PGM1	1
AKR1B10	PGM1	1
FAH	PGM1	1
AGL	PGM1	1
GYS2	PGM1	1
G6PD	PGM1	1
GALT	PGM1	1
GPD1	PGM1	1
ACY1	PGM1	1
ALG1	PGM1	1
GYS1	PHKB	1
AGL	PHKB	1
GBE1	PHKB	1
PHKA2	PHKB	1
FAH	PHKB	1
GLS	PKM	1
ACLY	PKM	1
GYS1	PKM	1
MAT1A	PKM	1
ACSS2	PKM	1
GOT2	PKM	1
PHKA2	PKM	1
GRHPR	PKM	1
PFKFB1	PKM	1
HK3	PKM	1
GLUD2	PKM	1
PC	PKM	1
